snapshot_month,lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
2025-07,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,18,95,5,0,1,IMPORTED,
2025-08,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,18,100,5,0,5,IMPORTED,
2025-09,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,18,100,5,0,0,IMPORTED,
2025-10,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,18,100,5,0,0,IMPORTED,
2025-11,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,17,101,5,-1,1,IMPORTED,
2025-12,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,18,104,5,1,3,IMPORTED,
2026-01,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,25,105,5,7,1,IMPORTED,
2026-02,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,25,108,5,0,3,IMPORTED,
2026-03,SCOPUS_57188980501,"EDITA ROSANA WIDASARI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57188980501,25,109,5,0,1,IMPORTED,
2025-04,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,52,335,12,,,IMPORTED,
2025-05,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,56,365,12,4,30,IMPORTED,
2025-06,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,57,380,12,1,15,IMPORTED,
2025-07,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,57,390,12,0,10,IMPORTED,
2025-08,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,59,410,12,2,20,IMPORTED,
2025-09,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,62,427,13,3,17,IMPORTED,
2025-10,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,63,439,13,1,12,IMPORTED,
2025-11,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,64,459,13,1,20,IMPORTED,
2025-12,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,64,477,13,0,18,IMPORTED,
2026-01,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,72,494,13,8,17,IMPORTED,
2026-02,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,72,515,14,0,21,IMPORTED,
2026-03,SCOPUS_57188984613,"Dr.Eng. NOVANTO YUDISTIRA, S.Kom., M.Sc.",FILKOM,FILKOM,57188984613,73,529,14,1,14,IMPORTED,
2025-04,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,66,4,,,IMPORTED,
2025-05,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,70,4,0,4,IMPORTED,
2025-06,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,71,4,0,1,IMPORTED,
2025-07,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,72,4,0,1,IMPORTED,
2025-08,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,74,4,0,2,IMPORTED,
2025-09,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,74,4,0,0,IMPORTED,
2025-10,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,74,4,0,0,IMPORTED,
2025-11,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,74,4,0,0,IMPORTED,
2025-12,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,4,74,4,0,0,IMPORTED,
2026-01,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,9,76,4,5,2,IMPORTED,
2026-02,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,9,76,4,0,0,IMPORTED,
2026-03,SCOPUS_57188984664,"NAFISAH ARINA HIDAYATI, ST., M.Eng.",FT,FT,57188984664,9,78,4,0,2,IMPORTED,
2025-04,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,45,204,7,,,IMPORTED,
2025-05,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,45,210,7,0,6,IMPORTED,
2025-06,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,48,213,7,3,3,IMPORTED,
2025-07,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,48,218,7,0,5,IMPORTED,
2025-08,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,48,220,7,0,2,IMPORTED,
2025-09,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,49,221,7,1,1,IMPORTED,
2025-10,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,49,230,8,0,9,IMPORTED,
2025-11,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,49,235,8,0,5,IMPORTED,
2025-12,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,50,243,9,1,8,IMPORTED,
2026-01,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,70,247,9,20,4,IMPORTED,
2026-02,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,70,249,9,0,2,IMPORTED,
2026-03,SCOPUS_57188996572,"Prof. Dr. dr. SRI ANDARINI, M.Kes.",FK,FK,57188996572,70,256,9,0,7,IMPORTED,
2025-04,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,37,84,4,,,IMPORTED,
2025-05,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,37,87,4,0,3,IMPORTED,
2025-06,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,37,90,4,0,3,IMPORTED,
2025-07,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,39,97,4,2,7,IMPORTED,
2025-08,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,38,92,4,-1,-5,IMPORTED,
2025-09,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,40,98,4,2,6,IMPORTED,
2025-10,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,41,104,4,1,6,IMPORTED,
2025-11,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,43,110,4,2,6,IMPORTED,
2025-12,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,44,120,4,1,10,IMPORTED,
2026-01,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,52,122,4,8,2,IMPORTED,
2026-02,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,52,123,4,0,1,IMPORTED,
2026-03,SCOPUS_57189002977,"Prof. Dr. Ir. HENNY PRAMOEDYO, M.S.",FMIPA,FMIPA,57189002977,52,127,4,0,4,IMPORTED,
2025-04,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,12,50,4,,,IMPORTED,
2025-05,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,65,4,1,15,IMPORTED,
2025-06,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,65,4,0,0,IMPORTED,
2025-07,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,67,4,0,2,IMPORTED,
2025-08,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,71,4,0,4,IMPORTED,
2025-09,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,71,4,0,0,IMPORTED,
2025-10,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,72,4,0,1,IMPORTED,
2025-11,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,72,4,0,0,IMPORTED,
2025-12,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,13,75,4,0,3,IMPORTED,
2026-01,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,18,77,4,5,2,IMPORTED,
2026-02,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,18,78,4,0,1,IMPORTED,
2026-03,SCOPUS_57189036424,"CORINA KARIM, S.Si., M.Si., Ph.D.",FMIPA,FMIPA,57189036424,18,80,4,0,2,IMPORTED,
2025-04,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,15,135,9,,,IMPORTED,
2025-05,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,152,9,1,17,IMPORTED,
2025-06,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,156,9,0,4,IMPORTED,
2025-07,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,156,9,0,0,IMPORTED,
2025-08,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,162,9,0,6,IMPORTED,
2025-09,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,164,9,0,2,IMPORTED,
2025-10,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,164,9,0,0,IMPORTED,
2025-11,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,166,9,0,2,IMPORTED,
2025-12,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,16,171,9,0,5,IMPORTED,
2026-01,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,28,173,9,12,2,IMPORTED,
2026-02,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,28,175,9,0,2,IMPORTED,
2026-03,SCOPUS_57189050818,"SIGIT ADINUGROHO, S.Kom., M.Sc.",FILKOM,FILKOM,57189050818,28,180,9,0,5,IMPORTED,
2025-04,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,23,262,11,,,IMPORTED,
2025-05,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,24,312,11,1,50,IMPORTED,
2025-06,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,320,12,1,8,IMPORTED,
2025-07,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,323,12,0,3,IMPORTED,
2025-08,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,333,12,0,10,IMPORTED,
2025-09,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,334,12,0,1,IMPORTED,
2025-10,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,337,12,0,3,IMPORTED,
2025-11,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,340,12,0,3,IMPORTED,
2025-12,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,25,345,12,0,5,IMPORTED,
2026-01,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,45,346,12,20,1,IMPORTED,
2026-02,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,45,249,12,0,-97,IMPORTED,
2026-03,SCOPUS_57189058237,"YUITA ARUM SARI, S.Kom., M.Kom.",FILKOM,FILKOM,57189058237,45,352,12,0,103,IMPORTED,
2025-04,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,19,2,,,IMPORTED,
2025-05,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,19,2,0,0,IMPORTED,
2025-06,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,19,2,0,0,IMPORTED,
2025-07,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,21,3,0,2,IMPORTED,
2025-08,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,21,3,0,0,IMPORTED,
2025-09,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,22,3,0,1,IMPORTED,
2025-10,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,22,3,0,0,IMPORTED,
2025-11,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,23,3,0,1,IMPORTED,
2025-12,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,3,25,3,0,2,IMPORTED,
2026-01,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,5,25,3,2,0,IMPORTED,
2026-02,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,6,25,3,1,0,IMPORTED,
2026-03,SCOPUS_57189071322,"AYUNINGTYAS DIAN ARIESTININGSIH, S.Gz., M.P.",FIKES,FIKES,57189071322,6,26,3,0,1,IMPORTED,
2025-04,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,10,45,3,,,IMPORTED,
2025-05,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,10,46,3,0,1,IMPORTED,
2025-06,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,10,47,3,0,1,IMPORTED,
2025-07,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,10,49,3,0,2,IMPORTED,
2025-08,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,10,52,3,0,3,IMPORTED,
2025-09,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,11,54,3,1,2,IMPORTED,
2025-10,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,11,54,3,0,0,IMPORTED,
2025-11,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,11,54,3,0,0,IMPORTED,
2025-12,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,12,54,3,1,0,IMPORTED,
2026-01,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,13,58,4,1,4,IMPORTED,
2026-02,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,13,61,4,0,3,IMPORTED,
2026-03,SCOPUS_57189310955,"Dr. KHOTHIBUL UMAM AL AWWALY, S.Pt., M.Si.",FAPET,FAPET,57189310955,15,62,4,2,1,IMPORTED,
2025-04,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,9,783,12,,,IMPORTED,
2025-05,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,954,12,1,171,IMPORTED,
2025-06,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,960,13,0,6,IMPORTED,
2025-07,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,972,13,0,12,IMPORTED,
2025-08,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,980,13,0,8,IMPORTED,
2025-09,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,988,13,0,8,IMPORTED,
2025-10,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,993,13,0,5,IMPORTED,
2025-11,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,10,999,13,0,6,IMPORTED,
2025-12,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,11,1007,13,1,8,IMPORTED,
2026-01,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,19,1019,13,8,12,IMPORTED,
2026-02,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,19,1025,13,0,6,IMPORTED,
2026-03,SCOPUS_57189350312,"NURUL FAIQOTUL HIMMA, S.T., MT.",FT,FT,57189350312,20,1034,13,1,9,IMPORTED,
2025-04,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,142,6,,,IMPORTED,
2025-05,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,148,6,0,6,IMPORTED,
2025-06,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,150,6,0,2,IMPORTED,
2025-07,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,150,6,0,0,IMPORTED,
2025-08,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,156,6,0,6,IMPORTED,
2025-09,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,160,6,0,4,IMPORTED,
2025-10,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,162,6,0,2,IMPORTED,
2025-11,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,164,6,0,2,IMPORTED,
2025-12,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,3,168,6,0,4,IMPORTED,
2026-01,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,8,172,6,5,4,IMPORTED,
2026-02,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,8,174,6,0,2,IMPORTED,
2026-03,SCOPUS_57189357111,"Ns. SURYANTO, S.Kep., M.Nurs., Ph.D.",FIKES,FIKES,57189357111,8,176,6,0,2,IMPORTED,
2025-04,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,17,64,5,,,IMPORTED,
2025-05,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,18,71,5,1,7,IMPORTED,
2025-06,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,19,73,5,1,2,IMPORTED,
2025-07,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,19,73,5,0,0,IMPORTED,
2025-08,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,19,76,5,0,3,IMPORTED,
2025-09,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,20,83,5,1,7,IMPORTED,
2025-10,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,20,85,5,0,2,IMPORTED,
2025-11,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,20,87,6,0,2,IMPORTED,
2025-12,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,20,87,6,0,0,IMPORTED,
2026-01,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,22,95,6,2,8,IMPORTED,
2026-02,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,22,100,6,0,5,IMPORTED,
2026-03,SCOPUS_57189359044,"ANGKY WAHYU PUTRANTO, S.TP., M.P., Ph.D.",FTP,FTP,57189359044,22,103,6,0,3,IMPORTED,
2025-04,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,28,139,6,,,IMPORTED,
2025-05,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,28,161,6,0,22,IMPORTED,
2025-06,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,29,166,6,1,5,IMPORTED,
2025-07,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,29,168,6,0,2,IMPORTED,
2025-08,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,29,176,6,0,8,IMPORTED,
2025-09,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,31,177,7,2,1,IMPORTED,
2025-10,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,31,182,7,0,5,IMPORTED,
2025-11,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,31,185,7,0,3,IMPORTED,
2025-12,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,32,189,7,1,4,IMPORTED,
2026-01,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,37,192,7,5,3,IMPORTED,
2026-02,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,37,197,7,0,5,IMPORTED,
2026-03,SCOPUS_57189361501,"DIAN SISWANTO, S.Si., M.Sc., M.Si., Ph.D.",FMIPA,FMIPA,57189361501,37,200,7,0,3,IMPORTED,
2025-04,SCOPUS_57189498494,"ALVAN FEBRIAN SHALAS, S.Farm., Apt., M.Farm.",FK,FK,57189498494,4,27,2,,,IMPORTED,
2025-05,SCOPUS_57189498494,"ALVAN FEBRIAN SHALAS, S.Farm., Apt., M.Farm.",FK,FK,57189498494,4,27,3,0,0,IMPORTED,
2025-06,SCOPUS_57189498494,"ALVAN FEBRIAN SHALAS, S.Farm., Apt., M.Farm.",FK,FK,57189498494,4,27,3,0,0,IMPORTED,
2025-07,SCOPUS_57189498494,"ALVAN FEBRIAN SHALAS, S.Farm., Apt., M.Farm.",FK,FK,57189498494,4,31,3,0,4,IMPORTED,
